segment,uri,start,end,speaker,verification,identification
id10016\RREb7K-SoSQ\00004.wav,Aidan_Turner/RREb7K-SoSQ,64.9,76.8,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00007.wav,Aidan_Turner/RREb7K-SoSQ,136.5,147.4,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00008.wav,Aidan_Turner/RREb7K-SoSQ,151.9,186.1,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00009.wav,Aidan_Turner/RREb7K-SoSQ,189.5,197.9,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00010.wav,Aidan_Turner/RREb7K-SoSQ,206.0,269.5,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00011.wav,Aidan_Turner/RREb7K-SoSQ,271.3,289.6,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00012.wav,Aidan_Turner/RREb7K-SoSQ,310.3,318.8,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00013.wav,Aidan_Turner/RREb7K-SoSQ,320.8,328.7,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00014.wav,Aidan_Turner/RREb7K-SoSQ,335.9,346.5,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00015.wav,Aidan_Turner/RREb7K-SoSQ,346.6,383.2,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00018.wav,Aidan_Turner/RREb7K-SoSQ,411.0,442.9,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00020.wav,Aidan_Turner/RREb7K-SoSQ,463.1,475.0,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00021.wav,Aidan_Turner/RREb7K-SoSQ,475.5,496.9,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00023.wav,Aidan_Turner/RREb7K-SoSQ,509.5,521.8,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00027.wav,Aidan_Turner/RREb7K-SoSQ,581.7,610.4,Aidan_Turner,dev,trn
id10016\RREb7K-SoSQ\00028.wav,Aidan_Turner/RREb7K-SoSQ,610.9,619.5,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00003.wav,Aidan_Turner/SCFgvk0Sm24,38.6,52.4,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00005.wav,Aidan_Turner/SCFgvk0Sm24,96.2,105.5,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00007.wav,Aidan_Turner/SCFgvk0Sm24,137.4,143.9,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00010.wav,Aidan_Turner/SCFgvk0Sm24,197.3,205.2,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00012.wav,Aidan_Turner/SCFgvk0Sm24,201.8,212.7,Aidan_Turner,dev,trn
id10016\SCFgvk0Sm24\00014.wav,Aidan_Turner/SCFgvk0Sm24,237.3,243.7,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00001.wav,Aidan_Turner/Zxab80IZxU8,21.4,30.4,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00002.wav,Aidan_Turner/Zxab80IZxU8,30.6,42.7,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00003.wav,Aidan_Turner/Zxab80IZxU8,65.6,80.8,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00004.wav,Aidan_Turner/Zxab80IZxU8,83.9,92.2,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00006.wav,Aidan_Turner/Zxab80IZxU8,126.7,134.5,Aidan_Turner,dev,trn
id10016\Zxab80IZxU8\00007.wav,Aidan_Turner/Zxab80IZxU8,136.8,150.0,Aidan_Turner,dev,trn
id10016\a3j4Vg7CtjA\00001.wav,Aidan_Turner/a3j4Vg7CtjA,12.4,21.8,Aidan_Turner,dev,dev
id10016\a3j4Vg7CtjA\00002.wav,Aidan_Turner/a3j4Vg7CtjA,22.0,43.2,Aidan_Turner,dev,dev
id10016\a3j4Vg7CtjA\00004.wav,Aidan_Turner/a3j4Vg7CtjA,92.4,101.4,Aidan_Turner,dev,dev
id10016\a3j4Vg7CtjA\00005.wav,Aidan_Turner/a3j4Vg7CtjA,135.4,144.8,Aidan_Turner,dev,dev
id10016\bIi7FnNx6m0\00002.wav,Aidan_Turner/bIi7FnNx6m0,33.3,55.1,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00003.wav,Aidan_Turner/bIi7FnNx6m0,61.7,79.0,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00007.wav,Aidan_Turner/bIi7FnNx6m0,178.1,186.6,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00008.wav,Aidan_Turner/bIi7FnNx6m0,213.3,220.8,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00010.wav,Aidan_Turner/bIi7FnNx6m0,237.5,243.8,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00011.wav,Aidan_Turner/bIi7FnNx6m0,250.6,259.8,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00012.wav,Aidan_Turner/bIi7FnNx6m0,304.1,314.8,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00013.wav,Aidan_Turner/bIi7FnNx6m0,318.2,333.6,Aidan_Turner,dev,trn
id10016\bIi7FnNx6m0\00014.wav,Aidan_Turner/bIi7FnNx6m0,333.7,342.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00001.wav,Aidan_Turner/dOnuu_9-nyI,99.7,106.2,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00002.wav,Aidan_Turner/dOnuu_9-nyI,110.0,116.3,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00003.wav,Aidan_Turner/dOnuu_9-nyI,122.3,135.2,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00004.wav,Aidan_Turner/dOnuu_9-nyI,137.1,149.0,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00005.wav,Aidan_Turner/dOnuu_9-nyI,192.1,201.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00006.wav,Aidan_Turner/dOnuu_9-nyI,205.0,211.5,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00007.wav,Aidan_Turner/dOnuu_9-nyI,211.8,221.4,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00009.wav,Aidan_Turner/dOnuu_9-nyI,233.6,239.6,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00010.wav,Aidan_Turner/dOnuu_9-nyI,248.4,258.1,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00011.wav,Aidan_Turner/dOnuu_9-nyI,268.0,274.1,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00014.wav,Aidan_Turner/dOnuu_9-nyI,413.1,429.7,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00015.wav,Aidan_Turner/dOnuu_9-nyI,429.8,461.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00016.wav,Aidan_Turner/dOnuu_9-nyI,484.4,490.4,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00018.wav,Aidan_Turner/dOnuu_9-nyI,496.5,508.5,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00022.wav,Aidan_Turner/dOnuu_9-nyI,605.8,633.5,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00023.wav,Aidan_Turner/dOnuu_9-nyI,634.1,641.6,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00024.wav,Aidan_Turner/dOnuu_9-nyI,677.9,684.7,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00025.wav,Aidan_Turner/dOnuu_9-nyI,691.6,698.1,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00026.wav,Aidan_Turner/dOnuu_9-nyI,701.2,710.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00028.wav,Aidan_Turner/dOnuu_9-nyI,744.7,753.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00029.wav,Aidan_Turner/dOnuu_9-nyI,754.7,785.0,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00030.wav,Aidan_Turner/dOnuu_9-nyI,801.2,828.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00031.wav,Aidan_Turner/dOnuu_9-nyI,830.6,839.6,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00032.wav,Aidan_Turner/dOnuu_9-nyI,884.4,892.8,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00034.wav,Aidan_Turner/dOnuu_9-nyI,912.5,921.5,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00036.wav,Aidan_Turner/dOnuu_9-nyI,969.2,979.4,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00038.wav,Aidan_Turner/dOnuu_9-nyI,1042.5,1066.2,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00040.wav,Aidan_Turner/dOnuu_9-nyI,1083.2,1092.0,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00041.wav,Aidan_Turner/dOnuu_9-nyI,1103.8,1113.0,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00044.wav,Aidan_Turner/dOnuu_9-nyI,1177.3,1202.1,Aidan_Turner,dev,trn
id10016\dOnuu_9-nyI\00045.wav,Aidan_Turner/dOnuu_9-nyI,1203.9,1227.9,Aidan_Turner,dev,trn
id10016\fb31EtxsZDs\00001.wav,Aidan_Turner/fb31EtxsZDs,170.3,177.2,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00001.wav,Aidan_Turner/hgB5ziAudzU,177.3,184.2,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00002.wav,Aidan_Turner/hgB5ziAudzU,201.9,213.0,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00003.wav,Aidan_Turner/hgB5ziAudzU,223.2,242.7,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00004.wav,Aidan_Turner/hgB5ziAudzU,276.6,294.2,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00006.wav,Aidan_Turner/hgB5ziAudzU,300.3,311.3,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00008.wav,Aidan_Turner/hgB5ziAudzU,316.9,324.5,Aidan_Turner,dev,trn
id10016\hgB5ziAudzU\00009.wav,Aidan_Turner/hgB5ziAudzU,632.2,655.0,Aidan_Turner,dev,trn
id10016\j0CaA8LPTdc\00001.wav,Aidan_Turner/j0CaA8LPTdc,9.8,40.6,Aidan_Turner,dev,trn
id10016\j0CaA8LPTdc\00002.wav,Aidan_Turner/j0CaA8LPTdc,118.6,149.9,Aidan_Turner,dev,trn
id10016\j0CaA8LPTdc\00003.wav,Aidan_Turner/j0CaA8LPTdc,194.8,203.2,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00001.wav,Aidan_Turner/o524HaR7jfE,17.8,30.2,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00002.wav,Aidan_Turner/o524HaR7jfE,41.1,47.8,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00004.wav,Aidan_Turner/o524HaR7jfE,58.4,64.8,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00006.wav,Aidan_Turner/o524HaR7jfE,85.8,95.7,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00007.wav,Aidan_Turner/o524HaR7jfE,96.4,102.4,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00008.wav,Aidan_Turner/o524HaR7jfE,125.8,137.9,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00009.wav,Aidan_Turner/o524HaR7jfE,144.9,152.6,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00010.wav,Aidan_Turner/o524HaR7jfE,165.7,177.0,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00011.wav,Aidan_Turner/o524HaR7jfE,179.2,190.5,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00012.wav,Aidan_Turner/o524HaR7jfE,191.4,201.0,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00013.wav,Aidan_Turner/o524HaR7jfE,211.8,222.3,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00014.wav,Aidan_Turner/o524HaR7jfE,230.1,236.1,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00015.wav,Aidan_Turner/o524HaR7jfE,236.4,251.4,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00016.wav,Aidan_Turner/o524HaR7jfE,257.9,264.2,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00018.wav,Aidan_Turner/o524HaR7jfE,276.3,284.6,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00020.wav,Aidan_Turner/o524HaR7jfE,308.7,343.6,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00021.wav,Aidan_Turner/o524HaR7jfE,353.1,359.5,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00023.wav,Aidan_Turner/o524HaR7jfE,378.1,390.4,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00024.wav,Aidan_Turner/o524HaR7jfE,399.0,405.4,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00025.wav,Aidan_Turner/o524HaR7jfE,408.0,415.1,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00027.wav,Aidan_Turner/o524HaR7jfE,438.6,445.0,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00028.wav,Aidan_Turner/o524HaR7jfE,455.2,461.2,Aidan_Turner,dev,trn
id10016\o524HaR7jfE\00029.wav,Aidan_Turner/o524HaR7jfE,461.3,467.4,Aidan_Turner,dev,trn
id10016\pdTdefdQ_QI\00002.wav,Aidan_Turner/pdTdefdQ_QI,65.7,72.4,Aidan_Turner,dev,trn
id10016\pdTdefdQ_QI\00003.wav,Aidan_Turner/pdTdefdQ_QI,80.4,88.0,Aidan_Turner,dev,trn
id10016\pdTdefdQ_QI\00004.wav,Aidan_Turner/pdTdefdQ_QI,102.9,117.3,Aidan_Turner,dev,trn
id10016\pdTdefdQ_QI\00005.wav,Aidan_Turner/pdTdefdQ_QI,127.8,148.3,Aidan_Turner,dev,trn
id10016\pdTdefdQ_QI\00007.wav,Aidan_Turner/pdTdefdQ_QI,163.6,171.5,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00001.wav,Aidan_Turner/vpnw2jQlZn4,39.9,52.0,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00002.wav,Aidan_Turner/vpnw2jQlZn4,60.8,71.3,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00003.wav,Aidan_Turner/vpnw2jQlZn4,91.6,98.2,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00005.wav,Aidan_Turner/vpnw2jQlZn4,209.2,218.0,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00006.wav,Aidan_Turner/vpnw2jQlZn4,236.0,242.9,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00007.wav,Aidan_Turner/vpnw2jQlZn4,272.1,285.0,Aidan_Turner,dev,trn
id10016\vpnw2jQlZn4\00008.wav,Aidan_Turner/vpnw2jQlZn4,292.3,309.2,Aidan_Turner,dev,trn
id10016\wg6IOBMAdOc\00001.wav,Aidan_Turner/wg6IOBMAdOc,108.4,114.4,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00001.wav,Aidan_Turner/ywRolvE7ToY,5.0,11.6,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00002.wav,Aidan_Turner/ywRolvE7ToY,18.3,31.0,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00003.wav,Aidan_Turner/ywRolvE7ToY,31.9,40.2,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00004.wav,Aidan_Turner/ywRolvE7ToY,46.4,57.0,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00005.wav,Aidan_Turner/ywRolvE7ToY,69.1,77.1,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00006.wav,Aidan_Turner/ywRolvE7ToY,78.3,96.6,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00007.wav,Aidan_Turner/ywRolvE7ToY,102.0,110.1,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00010.wav,Aidan_Turner/ywRolvE7ToY,163.6,175.3,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00012.wav,Aidan_Turner/ywRolvE7ToY,181.0,194.8,Aidan_Turner,dev,trn
id10016\ywRolvE7ToY\00013.wav,Aidan_Turner/ywRolvE7ToY,195.7,211.7,Aidan_Turner,dev,trn
id10017\5r-26vNFeJU\00002.wav,Ajay_Devgn/5r-26vNFeJU,234.2,241.2,Ajay_Devgn,dev,trn
id10017\5r-26vNFeJU\00005.wav,Ajay_Devgn/5r-26vNFeJU,291.3,298.9,Ajay_Devgn,dev,trn
id10017\5r-26vNFeJU\00006.wav,Ajay_Devgn/5r-26vNFeJU,301.2,308.0,Ajay_Devgn,dev,trn
id10017\5r-26vNFeJU\00010.wav,Ajay_Devgn/5r-26vNFeJU,485.2,491.2,Ajay_Devgn,dev,trn
id10017\6ya9UpdRCPs\00001.wav,Ajay_Devgn/6ya9UpdRCPs,227.6,237.4,Ajay_Devgn,dev,trn
id10017\7QOGR0zvTxY\00001.wav,Ajay_Devgn/7QOGR0zvTxY,446.6,453.6,Ajay_Devgn,dev,trn
id10017\7QOGR0zvTxY\00002.wav,Ajay_Devgn/7QOGR0zvTxY,483.9,490.8,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00002.wav,Ajay_Devgn/8rp9UYZp-zA,53.9,60.6,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00005.wav,Ajay_Devgn/8rp9UYZp-zA,85.8,95.0,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00006.wav,Ajay_Devgn/8rp9UYZp-zA,99.2,108.1,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00008.wav,Ajay_Devgn/8rp9UYZp-zA,149.0,158.8,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00012.wav,Ajay_Devgn/8rp9UYZp-zA,205.7,231.7,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00015.wav,Ajay_Devgn/8rp9UYZp-zA,269.7,277.6,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00016.wav,Ajay_Devgn/8rp9UYZp-zA,270.8,280.1,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00017.wav,Ajay_Devgn/8rp9UYZp-zA,286.4,292.7,Ajay_Devgn,dev,trn
id10017\8rp9UYZp-zA\00018.wav,Ajay_Devgn/8rp9UYZp-zA,293.0,301.4,Ajay_Devgn,dev,trn
id10017\BuecddErOwU\00012.wav,Ajay_Devgn/BuecddErOwU,596.5,605.2,Ajay_Devgn,dev,trn
id10017\BuecddErOwU\00013.wav,Ajay_Devgn/BuecddErOwU,605.4,613.3,Ajay_Devgn,dev,trn
id10017\BuecddErOwU\00014.wav,Ajay_Devgn/BuecddErOwU,614.9,621.7,Ajay_Devgn,dev,trn
id10017\BuecddErOwU\00017.wav,Ajay_Devgn/BuecddErOwU,661.0,667.4,Ajay_Devgn,dev,trn
id10017\BuecddErOwU\00018.wav,Ajay_Devgn/BuecddErOwU,714.0,723.6,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00002.wav,Ajay_Devgn/CYb_opUpiw4,80.4,86.8,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00004.wav,Ajay_Devgn/CYb_opUpiw4,159.5,165.8,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00007.wav,Ajay_Devgn/CYb_opUpiw4,222.5,228.8,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00008.wav,Ajay_Devgn/CYb_opUpiw4,228.9,239.7,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00013.wav,Ajay_Devgn/CYb_opUpiw4,379.8,387.2,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00017.wav,Ajay_Devgn/CYb_opUpiw4,629.8,636.9,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00018.wav,Ajay_Devgn/CYb_opUpiw4,642.2,656.4,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00019.wav,Ajay_Devgn/CYb_opUpiw4,743.2,749.4,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00020.wav,Ajay_Devgn/CYb_opUpiw4,845.6,854.5,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00026.wav,Ajay_Devgn/CYb_opUpiw4,1006.6,1012.6,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00029.wav,Ajay_Devgn/CYb_opUpiw4,1082.0,1089.6,Ajay_Devgn,dev,trn
id10017\CYb_opUpiw4\00030.wav,Ajay_Devgn/CYb_opUpiw4,1115.4,1126.7,Ajay_Devgn,dev,trn
id10017\Pkfu9rKM5QA\00003.wav,Ajay_Devgn/Pkfu9rKM5QA,268.8,277.9,Ajay_Devgn,dev,trn
id10017\bNNIcOJGy4w\00001.wav,Ajay_Devgn/bNNIcOJGy4w,16.2,26.1,Ajay_Devgn,dev,trn
id10017\bNNIcOJGy4w\00002.wav,Ajay_Devgn/bNNIcOJGy4w,36.1,44.8,Ajay_Devgn,dev,trn
id10017\iwN6Hu6xyM0\00001.wav,Ajay_Devgn/iwN6Hu6xyM0,44.2,52.6,Ajay_Devgn,dev,tst
id10017\iwN6Hu6xyM0\00002.wav,Ajay_Devgn/iwN6Hu6xyM0,151.7,159.0,Ajay_Devgn,dev,tst
id10017\iwN6Hu6xyM0\00005.wav,Ajay_Devgn/iwN6Hu6xyM0,240.9,247.0,Ajay_Devgn,dev,tst
id10017\pOJlOI5cDZw\00002.wav,Ajay_Devgn/pOJlOI5cDZw,302.9,308.9,Ajay_Devgn,dev,trn
id10017\qFUUDSjCy5M\00001.wav,Ajay_Devgn/qFUUDSjCy5M,120.0,127.7,Ajay_Devgn,dev,trn
id10017\qFUUDSjCy5M\00002.wav,Ajay_Devgn/qFUUDSjCy5M,134.3,142.4,Ajay_Devgn,dev,trn
id10017\qFUUDSjCy5M\00003.wav,Ajay_Devgn/qFUUDSjCy5M,142.7,152.9,Ajay_Devgn,dev,trn
id10017\qFUUDSjCy5M\00007.wav,Ajay_Devgn/qFUUDSjCy5M,283.3,295.6,Ajay_Devgn,dev,trn
id10017\qFUUDSjCy5M\00008.wav,Ajay_Devgn/qFUUDSjCy5M,318.8,338.8,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00003.wav,Ajay_Devgn/xH3Pp_5yxOk,198.4,205.4,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00006.wav,Ajay_Devgn/xH3Pp_5yxOk,351.5,357.6,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00008.wav,Ajay_Devgn/xH3Pp_5yxOk,388.9,397.0,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00010.wav,Ajay_Devgn/xH3Pp_5yxOk,463.9,473.6,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00017.wav,Ajay_Devgn/xH3Pp_5yxOk,812.0,820.5,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00018.wav,Ajay_Devgn/xH3Pp_5yxOk,879.6,888.7,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00022.wav,Ajay_Devgn/xH3Pp_5yxOk,1067.5,1074.7,Ajay_Devgn,dev,trn
id10017\xH3Pp_5yxOk\00023.wav,Ajay_Devgn/xH3Pp_5yxOk,1126.9,1136.5,Ajay_Devgn,dev,trn
id10018\0gR9vlGI8ro\00004.wav,Akshay_Kumar/0gR9vlGI8ro,198.4,205.7,Akshay_Kumar,dev,dev
id10018\0gR9vlGI8ro\00005.wav,Akshay_Kumar/0gR9vlGI8ro,259.8,267.5,Akshay_Kumar,dev,dev
id10018\2fsToHH2Qz4\00006.wav,Akshay_Kumar/2fsToHH2Qz4,935.8,946.7,Akshay_Kumar,dev,tst
id10018\2fsToHH2Qz4\00007.wav,Akshay_Kumar/2fsToHH2Qz4,986.9,993.5,Akshay_Kumar,dev,tst
id10018\8WVqEfbZ4Ic\00001.wav,Akshay_Kumar/8WVqEfbZ4Ic,50.9,58.2,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00002.wav,Akshay_Kumar/8WVqEfbZ4Ic,82.3,89.6,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00003.wav,Akshay_Kumar/8WVqEfbZ4Ic,93.3,103.1,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00004.wav,Akshay_Kumar/8WVqEfbZ4Ic,117.9,124.2,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00007.wav,Akshay_Kumar/8WVqEfbZ4Ic,175.3,182.4,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00009.wav,Akshay_Kumar/8WVqEfbZ4Ic,290.4,297.7,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00013.wav,Akshay_Kumar/8WVqEfbZ4Ic,422.5,430.4,Akshay_Kumar,dev,trn
id10018\8WVqEfbZ4Ic\00015.wav,Akshay_Kumar/8WVqEfbZ4Ic,472.2,480.5,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00002.wav,Akshay_Kumar/9tu4uaM0YTc,52.4,58.9,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00004.wav,Akshay_Kumar/9tu4uaM0YTc,76.5,83.8,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00005.wav,Akshay_Kumar/9tu4uaM0YTc,93.0,102.9,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00009.wav,Akshay_Kumar/9tu4uaM0YTc,171.8,178.9,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00010.wav,Akshay_Kumar/9tu4uaM0YTc,183.2,190.9,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00011.wav,Akshay_Kumar/9tu4uaM0YTc,198.2,206.1,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00012.wav,Akshay_Kumar/9tu4uaM0YTc,210.5,216.7,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00013.wav,Akshay_Kumar/9tu4uaM0YTc,346.1,361.5,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00015.wav,Akshay_Kumar/9tu4uaM0YTc,392.2,406.5,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00016.wav,Akshay_Kumar/9tu4uaM0YTc,407.2,414.2,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00018.wav,Akshay_Kumar/9tu4uaM0YTc,467.1,476.8,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00019.wav,Akshay_Kumar/9tu4uaM0YTc,482.6,490.4,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00022.wav,Akshay_Kumar/9tu4uaM0YTc,566.4,574.3,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00023.wav,Akshay_Kumar/9tu4uaM0YTc,581.8,587.8,Akshay_Kumar,dev,trn
id10018\9tu4uaM0YTc\00025.wav,Akshay_Kumar/9tu4uaM0YTc,605.9,612.6,Akshay_Kumar,dev,trn
id10018\A-Q7SmHQT70\00005.wav,Akshay_Kumar/A-Q7SmHQT70,281.7,290.5,Akshay_Kumar,dev,trn
id10018\A-Q7SmHQT70\00006.wav,Akshay_Kumar/A-Q7SmHQT70,313.7,323.2,Akshay_Kumar,dev,trn
